eval_idx,utility,served_count,served_ratio,success_flag,first_feasible_flag,window_feasible_attempts,rate_feasible_attempts,transmission_feasible_attempts,outage_count,duplicate_count,conflict_count,energy_cost,best_so_far,runtime_sec,method,seed,scale,iteration,current_reward,best_reward,feasible,served_tasks,best_served_tasks,channel_model,window_width,rate_threshold_mbps,experiment,budget
1,0.0,0,0.0,False,False,4,0,0,0,0,1,184.88940619898074,0.0,0.0012933999969391152,full_space_bo,5,medium,1,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
2,0.0,0,0.0,False,False,0,0,0,0,0,1,195.2916819544131,0.0,0.0020050000021001324,full_space_bo,5,medium,2,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
3,0.0,0,0.0,False,False,2,0,0,0,0,0,189.70808350245863,0.0,0.0027322000096319243,full_space_bo,5,medium,3,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
4,0.0,0,0.0,False,False,3,0,0,0,0,1,281.7080399629287,0.0,0.003859900010866113,full_space_bo,5,medium,4,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
5,0.0,0,0.0,False,False,4,0,0,0,0,1,220.11501393933867,0.0,0.004668200010200962,full_space_bo,5,medium,5,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
6,0.0,0,0.0,False,False,2,0,0,1,0,1,151.44817297668152,0.0,0.00554559999727644,full_space_bo,5,medium,6,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
7,0.0,0,0.0,False,False,4,0,0,1,0,1,211.45976298319783,0.0,0.006487899998319335,full_space_bo,5,medium,7,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
8,0.0,0,0.0,False,False,0,0,0,0,0,1,269.0588668381452,0.0,0.007752200006507337,full_space_bo,5,medium,8,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
9,0.0,0,0.0,False,False,3,0,0,0,0,1,223.4255158549974,0.0,0.008898800006136298,full_space_bo,5,medium,9,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
10,0.0,0,0.0,False,False,4,0,0,0,0,1,174.30491308463493,0.0,0.010200500008068047,full_space_bo,5,medium,10,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
11,0.0,0,0.0,False,False,6,0,0,0,0,1,216.28983778218537,0.0,0.011423800009652041,full_space_bo,5,medium,11,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
12,0.0,0,0.0,False,False,2,0,0,0,0,1,238.81231768615396,0.0,0.012634700004127808,full_space_bo,5,medium,12,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
13,0.0,0,0.0,False,False,1,0,0,0,0,0,270.79447732092484,0.0,0.013740000009420328,full_space_bo,5,medium,13,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
14,0.0,0,0.0,False,False,4,0,0,0,0,0,188.21947847457056,0.0,0.014794300004723482,full_space_bo,5,medium,14,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
15,0.0,0,0.0,False,False,4,0,0,0,0,0,228.3771256667968,0.0,0.015900900005362928,full_space_bo,5,medium,15,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
16,0.0,0,0.0,False,False,3,0,0,0,0,1,212.2071220050856,0.0,0.017182199997478165,full_space_bo,5,medium,16,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
17,0.0,0,0.0,False,False,6,0,0,0,0,1,233.81041969454137,0.0,0.018405000009806827,full_space_bo,5,medium,17,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
18,0.0,0,0.0,False,False,5,0,0,0,0,2,237.0032095462394,0.0,0.019898400001693517,full_space_bo,5,medium,18,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
19,0.0,0,0.0,False,False,5,0,0,0,0,0,179.52441827788556,0.0,0.02121600000828039,full_space_bo,5,medium,19,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
20,0.0,0,0.0,False,False,2,0,0,0,0,0,313.55303080854725,0.0,0.02250360000471119,full_space_bo,5,medium,20,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
21,0.0,0,0.0,False,False,4,0,0,0,0,0,246.705107256246,0.0,0.024003900005482137,full_space_bo,5,medium,21,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
22,0.0,0,0.0,False,False,2,0,0,0,0,0,240.98987243545992,0.0,0.025514100008876994,full_space_bo,5,medium,22,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
23,0.0,0,0.0,False,False,4,0,0,0,0,1,202.09683248718605,0.0,0.026968000005581416,full_space_bo,5,medium,23,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
24,0.0,0,0.0,False,False,3,0,0,0,0,1,230.04353231933365,0.0,0.028628200001548976,full_space_bo,5,medium,24,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
25,0.0,0,0.0,False,False,5,0,0,0,0,0,225.62986626271865,0.0,0.030905899999197572,full_space_bo,5,medium,25,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
26,0.0,0,0.0,False,False,2,0,0,0,0,2,183.5097267478582,0.0,0.033822600002167746,full_space_bo,5,medium,26,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
27,0.0,0,0.0,False,False,3,0,0,1,0,2,233.06764847481773,0.0,0.03481409999949392,full_space_bo,5,medium,27,0.0,0.0,False,0,0,distance,60.0,15.0,window_wide,300
