eval_idx,utility,served_count,served_ratio,success_flag,first_feasible_flag,window_feasible_attempts,rate_feasible_attempts,transmission_feasible_attempts,outage_count,duplicate_count,conflict_count,energy_cost,best_so_far,runtime_sec,method,seed,scale,iteration,current_reward,best_reward,feasible,served_tasks,best_served_tasks,channel_model,window_width,rate_threshold_mbps,experiment,budget
1,0.0,0,0.0,False,False,0,0,0,0,0,0,225.19693050472242,0.0,0.0004428999964147806,full_space_bo,7,medium,1,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
2,0.0,0,0.0,False,False,1,0,0,0,0,0,195.9825073642878,0.0,0.0007550000009359792,full_space_bo,7,medium,2,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
3,0.0,0,0.0,False,False,0,0,0,0,0,0,231.56978600778024,0.0,0.0010483999940333888,full_space_bo,7,medium,3,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
4,0.0,0,0.0,False,False,0,0,0,0,0,0,189.66428663361307,0.0,0.001339499998721294,full_space_bo,7,medium,4,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
5,0.0,0,0.0,False,False,1,0,0,0,0,1,228.4920239296647,0.0,0.0016231999907176942,full_space_bo,7,medium,5,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
6,0.0,0,0.0,False,False,1,0,0,0,0,2,294.1443847831081,0.0,0.001901899988297373,full_space_bo,7,medium,6,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
7,0.0,0,0.0,False,False,2,0,0,0,0,2,189.07214179024817,0.0,0.002172599997720681,full_space_bo,7,medium,7,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
8,0.0,0,0.0,False,False,1,0,0,0,0,0,225.6265011896628,0.0,0.002442600001813844,full_space_bo,7,medium,8,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
9,0.0,0,0.0,False,False,3,0,0,0,0,0,245.08577268357777,0.0,0.002709699998376891,full_space_bo,7,medium,9,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
10,0.0,0,0.0,False,False,2,0,0,0,0,1,221.78357356481408,0.0,0.0029712999967159703,full_space_bo,7,medium,10,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
11,0.0,0,0.0,False,False,0,0,0,0,0,0,161.0050163091143,0.0,0.0032248999923467636,full_space_bo,7,medium,11,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
12,0.0,0,0.0,False,False,2,0,0,0,0,1,212.42193410536092,0.0,0.0034811999939847738,full_space_bo,7,medium,12,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
13,0.0,0,0.0,False,False,1,0,0,0,0,1,218.72790269742202,0.0,0.003730099997483194,full_space_bo,7,medium,13,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
14,0.0,0,0.0,False,False,3,0,0,0,0,1,174.10428272989196,0.0,0.00401209999108687,full_space_bo,7,medium,14,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
15,0.0,0,0.0,False,False,1,0,0,0,0,0,182.55245758364353,0.0,0.004258299988578074,full_space_bo,7,medium,15,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
16,0.0,0,0.0,False,False,2,0,0,0,0,1,228.13819925853213,0.0,0.004505799995968118,full_space_bo,7,medium,16,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
17,0.0,0,0.0,False,False,3,0,0,0,0,1,196.9052398994457,0.0,0.004747599989059381,full_space_bo,7,medium,17,0.0,0.0,False,0,0,distance,30.0,8.0,rate_low,300
18,6.8343970207724585,1,0.05,True,True,3,1,1,0,0,0,177.82435693691173,6.8343970207724585,0.004991199995856732,full_space_bo,7,medium,18,6.8343970207724585,6.8343970207724585,True,1,1,distance,30.0,8.0,rate_low,300
19,3.914434475627468,1,0.05,True,False,2,2,2,0,1,1,205.42998783075745,6.8343970207724585,0.0052263999969,full_space_bo,7,medium,19,3.914434475627468,6.8343970207724585,True,1,1,distance,30.0,8.0,rate_low,300
20,0.0,0,0.0,False,False,2,0,0,0,0,1,193.7586897670083,6.8343970207724585,0.005453199992189184,full_space_bo,7,medium,20,0.0,6.8343970207724585,False,0,1,distance,30.0,8.0,rate_low,300
21,0.0,0,0.0,False,False,0,0,0,0,0,1,191.49094145700906,6.8343970207724585,0.11133129999507219,full_space_bo,7,medium,21,0.0,6.8343970207724585,False,0,1,distance,30.0,8.0,rate_low,300
22,0.0,0,0.0,False,False,0,0,0,0,0,2,194.7748369204602,6.8343970207724585,0.2692064000002574,full_space_bo,7,medium,22,0.0,6.8343970207724585,False,0,1,distance,30.0,8.0,rate_low,300
23,0.0,0,0.0,False,False,4,0,0,0,0,0,178.41606393035934,6.8343970207724585,0.3593179999879794,full_space_bo,7,medium,23,0.0,6.8343970207724585,False,0,1,distance,30.0,8.0,rate_low,300
24,0.0,0,0.0,False,False,2,0,0,0,0,0,182.9525783357878,6.8343970207724585,0.369017699995311,full_space_bo,7,medium,24,0.0,6.8343970207724585,False,0,1,distance,30.0,8.0,rate_low,300
25,0.0,0,0.0,False,False,2,0,0,0,0,0,195.11065233414905,6.8343970207724585,0.37926439999137074,full_space_bo,7,medium,25,0.0,6.8343970207724585,False,0,1,distance,30.0,8.0,rate_low,300
26,10.127566733464997,1,0.05,True,False,2,1,1,0,0,0,159.00848926478537,10.127566733464997,0.389995599995018,full_space_bo,7,medium,26,10.127566733464997,10.127566733464997,True,1,1,distance,30.0,8.0,rate_low,300
27,5.181694238088965,1,0.05,True,False,2,1,1,0,0,1,143.09463520526108,10.127566733464997,0.42507019999902695,full_space_bo,7,medium,27,5.181694238088965,10.127566733464997,True,1,1,distance,30.0,8.0,rate_low,300
28,0.0,0,0.0,False,False,2,0,0,0,0,1,150.944163134077,10.127566733464997,0.5444242999947164,full_space_bo,7,medium,28,0.0,10.127566733464997,False,0,1,distance,30.0,8.0,rate_low,300
29,0.0,0,0.0,False,False,0,0,0,0,0,0,158.76328537152887,10.127566733464997,0.5623400999902515,full_space_bo,7,medium,29,0.0,10.127566733464997,False,0,1,distance,30.0,8.0,rate_low,300
30,4.935386973154371,1,0.05,True,False,2,1,1,0,0,1,167.72536169872043,10.127566733464997,0.5723679999937303,full_space_bo,7,medium,30,4.935386973154371,10.127566733464997,True,1,1,distance,30.0,8.0,rate_low,300
31,0.0,0,0.0,False,False,0,0,0,0,0,2,150.2223327561449,10.127566733464997,0.5821888999926159,full_space_bo,7,medium,31,0.0,10.127566733464997,False,0,1,distance,30.0,8.0,rate_low,300
32,0.0,0,0.0,False,False,2,0,0,0,0,0,181.58245948214665,10.127566733464997,0.5931799999962095,full_space_bo,7,medium,32,0.0,10.127566733464997,False,0,1,distance,30.0,8.0,rate_low,300
33,0.0,0,0.0,False,False,0,0,0,0,0,0,147.20809080905673,10.127566733464997,0.6032834999932675,full_space_bo,7,medium,33,0.0,10.127566733464997,False,0,1,distance,30.0,8.0,rate_low,300
34,7.98005184368515,1,0.05,True,False,4,1,1,0,0,1,173.75997824277013,10.127566733464997,0.6173230999993393,full_space_bo,7,medium,34,7.98005184368515,10.127566733464997,True,1,1,distance,30.0,8.0,rate_low,300
35,0.0,0,0.0,False,False,2,0,0,0,0,0,164.07955531296003,10.127566733464997,0.6303787999931956,full_space_bo,7,medium,35,0.0,10.127566733464997,False,0,1,distance,30.0,8.0,rate_low,300
